time_s,target_dof_right_hip_pitch_04,target_dof_right_hip_roll_03,target_dof_right_hip_yaw_03,target_dof_right_knee_04,target_dof_right_ankle_02,target_dof_left_hip_pitch_04,target_dof_left_hip_roll_03,target_dof_left_hip_yaw_03,target_dof_left_knee_04,target_dof_left_ankle_02,pos_dof_right_hip_pitch_04,pos_dof_right_hip_roll_03,pos_dof_right_hip_yaw_03,pos_dof_right_knee_04,pos_dof_right_ankle_02,pos_dof_left_hip_pitch_04,pos_dof_left_hip_roll_03,pos_dof_left_hip_yaw_03,pos_dof_left_knee_04,pos_dof_left_ankle_02,vel_dof_right_hip_pitch_04,vel_dof_right_hip_roll_03,vel_dof_right_hip_yaw_03,vel_dof_right_knee_04,vel_dof_right_ankle_02,vel_dof_left_hip_pitch_04,vel_dof_left_hip_roll_03,vel_dof_left_hip_yaw_03,vel_dof_left_knee_04,vel_dof_left_ankle_02,policy_target_dof_right_hip_pitch_04,policy_target_dof_right_hip_roll_03,policy_target_dof_right_hip_yaw_03,policy_target_dof_right_knee_04,policy_target_dof_right_ankle_02,policy_target_dof_left_hip_pitch_04,policy_target_dof_left_hip_roll_03,policy_target_dof_left_hip_yaw_03,policy_target_dof_left_knee_04,policy_target_dof_left_ankle_02,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,pg_x,pg_y,pg_z
2.42,-0.48517388105392456,-0.05029967799782753,0.03815193846821785,-1.3898850679397583,1.0326939821243286,-0.04328807815909386,0.14091917872428894,-0.07061778008937836,0.658197283744812,-0.6302374005317688,-0.48517388105392456,-0.05029967799782753,0.03815193846821785,-1.3898850679397583,1.0326939821243286,-0.04328807815909386,0.14091917872428894,-0.07061778008937836,0.658197283744812,-0.6302374005317688,-0.36576342582702637,0.8711663484573364,0.5937700271606445,6.670385360717773,-17.579334259033203,0.2607020437717438,0.4043979048728943,-0.06941960006952286,1.6239182949066162,-1.5612328052520752,-0.24873891472816467,0.13029561936855316,0.07403583824634552,-0.6198598742485046,0.6063492298126221,0.10019326210021973,0.1772894263267517,-0.006912406533956528,0.7502665519714355,0.07902407646179199,-4.333731651306152,-1.6681649684906006,-2.2347471714019775,0.4556426703929901,0.12723301351070404,0.15416699647903442,9.727737426757812,0.7065539360046387,1.0526151657104492
2.44,-0.4744536578655243,-0.03163870424032211,0.060192450881004333,-1.2103139162063599,0.7761408090591431,-0.038640107959508896,0.15008816123008728,-0.06300840526819229,0.6945904493331909,-0.6626830101013184,-0.4744536578655243,-0.03163870424032211,0.060192450881004333,-1.2103139162063599,0.7761408090591431,-0.038640107959508896,0.15008816123008728,-0.06300840526819229,0.6945904493331909,-0.6626830101013184,1.1709094047546387,0.9331437945365906,1.0963693857192993,10.818568229675293,-8.986251831054688,0.32018664479255676,0.47657379508018494,0.9933610558509827,2.0516247749328613,-1.6831167936325073,0.02914661169052124,0.08365671336650848,0.082113116979599,-0.7133586406707764,0.2500643730163574,0.44968393445014954,-0.02511141449213028,-0.11033110320568085,0.634738028049469,0.4960709810256958,-4.4321489334106445,-2.1439943313598633,-2.854264259338379,0.11168310791254044,0.05639781057834625,0.022397490218281746,9.726978302001953,0.6972067356109619,1.0657856464385986
2.46,-0.44729548692703247,-0.023260165005922318,0.07895106077194214,-1.0279541015625,0.5366410613059998,-0.02412853017449379,0.14637480676174164,-0.06975990533828735,0.7354444265365601,-0.6946860551834106,-0.44729548692703247,-0.023260165005922318,0.07895106077194214,-1.0279541015625,0.5366410613059998,-0.02412853017449379,0.14637480676174164,-0.06975990533828735,0.7354444265365601,-0.6946860551834106,1.684328317642212,0.1106400266289711,0.9368093013763428,7.309243202209473,-13.394909858703613,1.0341886281967163,-0.6381112337112427,-1.4478434324264526,2.101997137069702,-2.1298038959503174,-0.05536434054374695,-0.016651537269353867,-0.012125469744205475,-0.5163397192955017,0.18607205152511597,0.48831987380981445,-0.037002816796302795,-0.037699874490499496,1.0340771675109863,-0.05274096131324768,-6.393486499786377,-4.390005588531494,-4.001142501831055,-0.6803924441337585,-0.6572543978691101,0.3180886507034302,9.735734939575195,0.656096875667572,1.0104999542236328
2.48,-0.41094955801963806,-0.027596203610301018,0.07330576330423355,-0.8867899179458618,0.334731787443161,0.016788868233561516,0.13144904375076294,-0.08138479292392731,0.8033676147460938,-0.7222749590873718,-0.41094955801963806,-0.027596203610301018,0.07330576330423355,-0.8867899179458618,0.334731787443161,0.016788868233561516,0.13144904375076294,-0.08138479292392731,0.8033676147460938,-0.7222749590873718,1.9480161666870117,-0.39206382632255554,-1.4073238372802734,7.1480793952941895,-7.4758172035217285,2.6613264083862305,-0.8076385855674744,0.1992715448141098,4.461451053619385,-1.1625397205352783,0.07258796691894531,-0.18969453871250153,0.11596095561981201,-0.6215105652809143,-0.40299785137176514,0.554876446723938,-0.38369518518447876,-0.06539943814277649,0.8755632638931274,-0.13386747241020203,-3.1290507316589355,-0.2987323999404907,-2.7147140502929688,-1.4052809476852417,-1.0408340692520142,0.74261474609375,9.75948715209961,0.5155107378959656,0.8501569032669067
2.5,-0.3824734091758728,-0.04950202256441116,0.07104133814573288,-0.8228979706764221,0.4210522770881653,0.06307411193847656,0.10182694345712662,-0.08866865187883377,0.8726669549942017,-0.7293949723243713,-0.3824734091758728,-0.04950202256441116,0.07104133814573288,-0.8228979706764221,0.4210522770881653,0.06307411193847656,0.10182694345712662,-0.08866865187883377,0.8726669549942017,-0.7293949723243713,-1.2998985052108765,-0.8037859797477722,0.03461287170648575,-2.5563340187072754,1.0496149063110352,1.852597713470459,-1.326674461364746,-0.8491309285163879,1.845616340637207,4.121445655822754,-0.21609711647033691,-0.3285931944847107,0.07318588346242905,-0.6687970757484436,0.3126161992549896,0.7092062830924988,-0.19860319793224335,0.09215372800827026,0.9196200966835022,-0.1035071313381195,-59.02299118041992,15.56118106842041,23.57225227355957,-0.7324603199958801,-1.0047460794448853,0.8620473146438599,9.784937858581543,0.3592321276664734,0.6017033457756042
2.52,-0.38268882036209106,-0.07662610709667206,0.05458137020468712,-0.8366944193840027,0.43094879388809204,0.10259021818637848,0.07516338676214218,-0.07796701788902283,0.919793963432312,-0.6781792044639587,-0.38268882036209106,-0.07662610709667206,0.05458137020468712,-0.8366944193840027,0.43094879388809204,0.10259021818637848,0.07516338676214218,-0.07796701788902283,0.919793963432312,-0.6781792044639587,0.1592894196510315,-1.7502506971359253,-1.04361093044281,0.18820811808109283,0.3537902235984802,2.5933167934417725,-1.359031081199646,2.485948085784912,2.086239814758301,6.605173587799072,-0.15637964010238647,-0.23748405277729034,0.06806879490613937,-0.6432303190231323,-0.9573163986206055,0.4794549345970154,-0.02614523097872734,-0.04870884492993355,1.1266688108444214,-0.08181148767471313,-13.448836326599121,-1.088945984840393,3.0989556312561035,-1.5849512815475464,-1.0157992839813232,0.509028971195221,9.795538902282715,0.2853085696697235,0.4495781362056732
2.54,-0.3664160370826721,-0.10506856441497803,0.040472038090229034,-0.8150489330291748,0.4308062493801117,0.148029163479805,0.05918782576918602,-0.04515181854367256,0.9758402705192566,-0.5898740887641907,-0.3664160370826721,-0.10506856441497803,0.040472038090229034,-0.8150489330291748,0.4308062493801117,0.148029163479805,0.05918782576918602,-0.04515181854367256,0.9758402705192566,-0.5898740887641907,1.353361964225769,-1.027757167816162,0.03627287968993187,1.7830486297607422,-0.0820004940032959,2.1065807342529297,-0.5755534172058105,0.5396134853363037,3.0379788875579834,4.945321083068848,-0.11898079514503479,-0.31733688712120056,0.003034554421901703,-0.6172480583190918,-1.3350356817245483,0.4764494001865387,-0.020783208310604095,-0.04230445995926857,1.0880985260009766,-0.21228620409965515,-9.274921417236328,0.1541893184185028,0.7444496154785156,-1.5603411197662354,-0.664199948310852,0.18177728354930878,9.803959846496582,0.1957366168498993,0.2831338047981262
2.56,-0.33872485160827637,-0.12725798785686493,0.026106011122465134,-0.7791667580604553,0.4239892363548279,0.18609771132469177,0.04618342965841293,-0.040769271552562714,1.027083396911621,-0.4861677885055542,-0.33872485160827637,-0.12725798785686493,0.026106011122465134,-0.7791667580604553,0.4239892363548279,0.18609771132469177,0.04618342965841293,-0.040769271552562714,1.027083396911621,-0.4861677885055542,1.3931059837341309,-1.1515082120895386,-1.218080759048462,1.8345608711242676,-0.47117817401885986,1.7247923612594604,-0.6492360830307007,0.15999402105808258,2.102226972579956,5.177889347076416,-0.14238396286964417,-0.2803491950035095,0.053537242114543915,-0.617587149143219,-0.9368801116943359,0.3080243170261383,0.008594680577516556,-0.0372065044939518,1.063552737236023,-0.17250457406044006,-8.950650215148926,-0.5010246634483337,1.3481062650680542,-1.3490591049194336,-0.6167407631874084,0.1235521212220192,9.807293891906738,0.16252265870571136,0.16333414614200592
2.58,-0.3112126588821411,-0.14466546475887299,0.017800362780690193,-0.7435688376426697,0.4132155478000641,0.21000060439109802,0.03574718162417412,-0.033680811524391174,1.0545179843902588,-0.39286479353904724,-0.3112126588821411,-0.14466546475887299,0.017800362780690193,-0.7435688376426697,0.4132155478000641,0.21000060439109802,0.03574718162417412,-0.033680811524391174,1.0545179843902588,-0.39286479353904724,1.2849706411361694,-0.6649146676063538,0.37477099895477295,1.6487529277801514,-0.5359538793563843,0.7891838550567627,-0.45625728368759155,0.48992443084716797,0.831644594669342,4.15774393081665,-0.06222090125083923,-0.3619387745857239,0.0779070258140564,-0.6021630764007568,-0.9652955532073975,0.32715272903442383,-0.0595957450568676,-0.01608819141983986,1.0984876155853271,-0.11945006251335144,-6.842135906219482,-0.21865518391132355,0.8349773287773132,-0.8412941098213196,-0.5217922329902649,0.0008961825515143573,9.808728218078613,0.14696773886680603,0.05794168636202812
2.6,-0.2850617468357086,-0.16141612827777863,0.02889247052371502,-0.7108401656150818,0.4096372723579407,0.2240772545337677,0.022183366119861603,-0.025801843032240868,1.068838119506836,-0.3124857246875763,-0.2850617468357086,-0.16141612827777863,0.02889247052371502,-0.7108401656150818,0.4096372723579407,0.2240772545337677,0.022183366119861603,-0.025801843032240868,1.068838119506836,-0.3124857246875763,1.367558240890503,-0.9939350485801697,0.7070910930633545,1.6448312997817993,0.16064700484275818,0.6894835233688354,-0.8385312557220459,0.43410423398017883,0.734116792678833,4.007909774780273,-0.10330069065093994,-0.2697342038154602,0.02752986177802086,-0.6158677339553833,-0.9278086423873901,0.4687322974205017,0.009420759975910187,0.011792105622589588,1.1644928455352783,-0.20549705624580383,-5.892465114593506,0.5380866527557373,0.6495731472969055,-0.7560508251190186,-0.7629558444023132,-0.039820823818445206,9.808684349060059,0.14788886904716492,-0.06274571269750595
2.62,-0.26621711254119873,-0.1769205629825592,0.026162631809711456,-0.6878573894500732,0.4083680510520935,0.24421902000904083,0.015367922373116016,-0.010869411751627922,1.0911184549331665,-0.24868111312389374,-0.26621711254119873,-0.1769205629825592,0.026162631809711456,-0.6878573894500732,0.4083680510520935,0.24421902000904083,0.015367922373116016,-0.010869411751627922,1.0911184549331665,-0.24868111312389374,0.7452748417854309,-0.5630581974983215,-0.6094585657119751,0.9267862439155579,-0.1160239577293396,1.2377880811691284,0.008538316003978252,0.7885615229606628,1.3586997985839844,2.175863027572632,-0.18389374017715454,-0.2490491271018982,0.059564001858234406,-0.5918651819229126,-0.5725405216217041,0.4646926820278168,-0.09265153110027313,0.08786569535732269,1.1309131383895874,-0.23980712890625,-6.793952465057373,0.9344347715377808,3.3885884284973145,-0.674160897731781,-0.32611003518104553,0.17472152411937714,9.80754280090332,0.1357869654893875,-0.17253632843494415
2.64,-0.2557491064071655,-0.1876475065946579,0.019109133630990982,-0.6742458343505859,0.4079784154891968,0.2680346965789795,0.011082623153924942,0.01071651466190815,1.1086785793304443,-0.23305834829807281,-0.2557491064071655,-0.1876475065946579,0.019109133630990982,-0.6742458343505859,0.4079784154891968,0.2680346965789795,0.011082623153924942,0.01071651466190815,1.1086785793304443,-0.23305834829807281,0.31864479184150696,-0.5163689851760864,-0.12387985736131668,0.4994812607765198,0.014427026733756065,1.1252044439315796,-0.4294125437736511,1.5496383905410767,0.4488454759120941,-0.05458301678299904,-0.06995314359664917,-0.2735994756221771,-0.03989296406507492,-0.5745811462402344,-0.5079429149627686,0.507014274597168,-0.03725390136241913,0.10106132924556732,1.2080769538879395,-0.3220887780189514,-8.116632461547852,0.42578125,3.7972216606140137,-0.3733738660812378,-0.30489033460617065,0.24609650671482086,9.80685043334961,0.09926491230726242,-0.22788481414318085
2.66,-0.2442748099565506,-0.19511227309703827,0.009618534706532955,-0.6609460711479187,0.40765830874443054,0.29051533341407776,0.004808552097529173,0.044133033603429794,1.1272417306900024,-0.26842111349105835,-0.2442748099565506,-0.19511227309703827,0.009618534706532955,-0.6609460711479187,0.40765830874443054,0.29051533341407776,0.004808552097529173,0.044133033603429794,1.1272417306900024,-0.26842111349105835,0.8281055688858032,-0.2713184952735901,-0.8996938467025757,0.7867399454116821,-0.06020458787679672,1.171688437461853,-0.2153085172176361,1.6135753393173218,1.35672128200531,-2.4980509281158447,-0.21826480329036713,-0.22921139001846313,-0.06618565320968628,-0.6692571640014648,-0.8874647617340088,0.42197269201278687,-0.07924988865852356,0.022007208317518234,0.9900392293930054,-0.5167073607444763,-8.200220108032227,0.6572607159614563,3.839043140411377,-0.650077760219574,0.06260137259960175,0.0701209232211113,9.806528091430664,0.06879334896802902,-0.2517344355583191
2.68,-0.23439203202724457,-0.2003570944070816,-0.014948590658605099,-0.6562932133674622,0.4081023931503296,0.30931994318962097,-0.004274061415344477,0.057733044028282166,1.1195523738861084,-0.3725169003009796,-0.23439203202724457,-0.2003570944070816,-0.014948590658605099,-0.6562932133674622,0.4081023931503296,0.30931994318962097,-0.004274061415344477,0.057733044028282166,1.1195523738861084,-0.3725169003009796,0.14436925947666168,-0.20148462057113647,-1.473585605621338,-0.26678499579429626,0.15948012471199036,0.7361863851547241,-0.5675278306007385,-0.2393665313720703,-1.9886151552200317,-6.6533732414245605,-0.6924967765808105,-0.09873422980308533,-0.2005942463874817,-0.7271515130996704,-1.1302437782287598,0.113339364528656,0.0971955731511116,0.022615384310483932,0.31458181142807007,-0.5173009037971497,-4.697640895843506,0.24361687898635864,2.5056092739105225,-0.5412787199020386,0.18210512399673462,0.17661309242248535,9.80724811553955,0.052008938044309616,-0.22645710408687592
2.7,-0.2527996003627777,-0.19710299372673035,-0.06087401509284973,-0.6839390397071838,0.40360715985298157,0.30763334035873413,-0.0006823468138463795,0.05430114269256592,0.977840006351471,-0.45160505175590515,-0.2527996003627777,-0.19710299372673035,-0.06087401509284973,-0.6839390397071838,0.40360715985298157,0.30763334035873413,-0.0006823468138463795,0.05430114269256592,0.977840006351471,-0.45160505175590515,-1.8957301378250122,0.46305420994758606,-3.1869864463806152,-2.221179962158203,-0.6600946187973022,-0.7606142163276672,0.8248981237411499,-0.22766254842281342,-11.487588882446289,-2.6709556579589844,-0.3987477719783783,-0.07681632786989212,-0.06656838953495026,-1.4164036512374878,-0.5012377500534058,-0.12433132529258728,0.22687937319278717,-0.3359714150428772,0.16172122955322266,-0.30048003792762756,-5.066065311431885,-2.030984878540039,3.626959800720215,0.7669335603713989,0.7614871263504028,0.6725766658782959,9.809030532836914,-0.021384786814451218,-0.1362314671278
2.72,-0.2890354096889496,-0.18111662566661835,-0.0967923030257225,-0.7982842326164246,0.3913172483444214,0.2674865126609802,0.017855072394013405,-0.025790225714445114,0.7652554512023926,-0.513348400592804,-0.2890354096889496,-0.18111662566661835,-0.0967923030257225,-0.7982842326164246,0.3913172483444214,0.2674865126609802,0.017855072394013405,-0.025790225714445114,0.7652554512023926,-0.513348400592804,-1.6867821216583252,0.9388031363487244,-0.29109176993370056,-8.814020156860352,-1.4445422887802124,-3.33853816986084,1.0707067251205444,-7.5902018547058105,-8.2323637008667,-9.15985107421875,-0.5260716676712036,-0.06392963230609894,0.02628779411315918,-1.7456309795379639,-0.03028702735900879,-0.3011739253997803,0.23067688941955566,-0.09457886964082718,0.4203110933303833,-0.01933687925338745,0.055509671568870544,0.4131898283958435,0.07961666584014893,1.1113461256027222,1.1102761030197144,-0.29500409960746765,9.80942153930664,-0.08351996541023254,0.06607680767774582
2.74,-0.31398093700408936,-0.1738821268081665,-0.06393610686063766,-1.0149832963943481,0.2804460823535919,0.21951591968536377,0.02615710161626339,-0.03803129494190216,0.7189062833786011,-0.48626282811164856,-0.31398093700408936,-0.1738821268081665,-0.06393610686063766,-1.0149832963943481,0.2804460823535919,0.21951591968536377,0.02615710161626339,-0.03803129494190216,0.7189062833786011,-0.48626282811164856,-1.1820151805877686,0.7962806820869446,2.907672643661499,-12.593783378601074,-11.602740287780762,-3.263671875,0.5611109733581543,1.0660357475280762,-2.1783254146575928,0.14241692423820496,-0.6545437574386597,-0.028996091336011887,0.045372940599918365,-1.819306492805481,0.3230245113372803,-0.3132981061935425,0.24019306898117065,-0.11737250536680222,0.48391786217689514,0.46363961696624756,-10.002379417419434,-1.4570331573486328,-2.7681195735931396,1.1229273080825806,0.2177630513906479,-1.4156910181045532,9.808370590209961,0.08943666517734528,0.15483663976192474
