time_s,target_dof_right_hip_pitch_04,target_dof_right_hip_roll_03,target_dof_right_hip_yaw_03,target_dof_right_knee_04,target_dof_right_ankle_02,target_dof_left_hip_pitch_04,target_dof_left_hip_roll_03,target_dof_left_hip_yaw_03,target_dof_left_knee_04,target_dof_left_ankle_02,pos_dof_right_hip_pitch_04,pos_dof_right_hip_roll_03,pos_dof_right_hip_yaw_03,pos_dof_right_knee_04,pos_dof_right_ankle_02,pos_dof_left_hip_pitch_04,pos_dof_left_hip_roll_03,pos_dof_left_hip_yaw_03,pos_dof_left_knee_04,pos_dof_left_ankle_02,vel_dof_right_hip_pitch_04,vel_dof_right_hip_roll_03,vel_dof_right_hip_yaw_03,vel_dof_right_knee_04,vel_dof_right_ankle_02,vel_dof_left_hip_pitch_04,vel_dof_left_hip_roll_03,vel_dof_left_hip_yaw_03,vel_dof_left_knee_04,vel_dof_left_ankle_02,policy_target_dof_right_hip_pitch_04,policy_target_dof_right_hip_roll_03,policy_target_dof_right_hip_yaw_03,policy_target_dof_right_knee_04,policy_target_dof_right_ankle_02,policy_target_dof_left_hip_pitch_04,policy_target_dof_left_hip_roll_03,policy_target_dof_left_hip_yaw_03,policy_target_dof_left_knee_04,policy_target_dof_left_ankle_02,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,pg_x,pg_y,pg_z
0.2,-0.1764538586139679,-0.046418529003858566,0.11680535227060318,-0.8577443361282349,0.41198375821113586,-0.012905671261250973,0.02167556807398796,-0.3407863676548004,0.7199276685714722,-0.5228773355484009,-0.1764538586139679,-0.046418529003858566,0.11680535227060318,-0.8577443361282349,0.41198375821113586,-0.012905671261250973,0.02167556807398796,-0.3407863676548004,0.7199276685714722,-0.5228773355484009,0.47950029373168945,-0.3214768171310425,0.53730309009552,-0.6723098754882812,6.754965305328369,-0.49606236815452576,0.3975978493690491,-0.5167855620384216,0.07026953250169754,-0.3326643705368042,-0.04638901352882385,-0.07292799651622772,0.0938810333609581,-0.9145058393478394,0.5404468774795532,-0.010959535837173462,0.2172549068927765,-0.3969061076641083,0.572628378868103,-0.48549240827560425,-10.342728614807129,-4.064786434173584,-3.168593645095825,-0.9660546183586121,-0.09936283528804779,-0.6388186812400818,9.571831703186035,2.132370710372925,0.2629321217536926
0.22,-0.1656862199306488,-0.0510016568005085,0.11918433755636215,-0.8690882325172424,0.4951401352882385,-0.022690890356898308,0.03269858658313751,-0.34988826513290405,0.7182582020759583,-0.5215737819671631,-0.1656862199306488,-0.0510016568005085,0.11918433755636215,-0.8690882325172424,0.4951401352882385,-0.022690890356898308,0.03269858658313751,-0.34988826513290405,0.7182582020759583,-0.5215737819671631,0.6365212798118591,-0.1617429405450821,-0.3778632879257202,-0.5934146642684937,2.367291212081909,-0.4632593095302582,0.5618951916694641,-0.6213400363922119,0.0604851171374321,-0.43260329961776733,-0.005611628293991089,-0.0679042786359787,0.11350434273481369,-0.946699321269989,0.4942033290863037,0.01263245940208435,0.17545902729034424,-0.47434201836586,0.5535022020339966,-0.43166694045066833,-10.619359016418457,-3.773470401763916,-3.198657274246216,-0.9203625321388245,-0.0059306425973773,-0.5658719539642334,9.546558380126953,2.2391560077667236,0.29241710901260376
0.24,-0.1517685055732727,-0.053128715604543686,0.11317283660173416,-0.8841690421104431,0.5073540210723877,-0.030930737033486366,0.04213012382388115,-0.369208961725235,0.7171390056610107,-0.5241768956184387,-0.1517685055732727,-0.053128715604543686,0.11317283660173416,-0.8841690421104431,0.5073540210723877,-0.030930737033486366,0.04213012382388115,-0.369208961725235,0.7171390056610107,-0.5241768956184387,0.7650389671325684,-0.08394888043403625,-0.11075183749198914,-0.8976415395736694,-0.36591583490371704,-0.33303302526474,0.40274226665496826,-1.2028274536132812,-0.12295937538146973,-0.007586166262626648,-0.013654768466949463,-0.12603868544101715,0.22844380140304565,-1.0330398082733154,0.5635115504264832,0.008269816637039185,0.15519806742668152,-0.45056185126304626,0.533686637878418,-0.41878920793533325,-9.473834037780762,-3.775172233581543,-3.6470212936401367,-1.0569791793823242,-0.09382160007953644,-0.4364204406738281,9.523895263671875,2.3288681507110596,0.3284585773944855
0.26,-0.13782784342765808,-0.056942399591207504,0.13343237340450287,-0.9141761660575867,0.5273492932319641,-0.03677055984735489,0.04709029570221901,-0.39162376523017883,0.7107119560241699,-0.5217245817184448,-0.13782784342765808,-0.056942399591207504,0.13343237340450287,-0.9141761660575867,0.5273492932319641,-0.03677055984735489,0.04709029570221901,-0.39162376523017883,0.7107119560241699,-0.5217245817184448,0.6516643166542053,-0.3151438236236572,2.1107375621795654,-1.9516534805297852,1.6733152866363525,-0.28961899876594543,0.11184889078140259,-0.9873495101928711,-0.5139683485031128,0.23696044087409973,-0.04937008023262024,-0.0548846572637558,0.1383323222398758,-0.9783908128738403,0.5865596532821655,0.1361427903175354,0.17578911781311035,-0.43104588985443115,0.5893548130989075,-0.39529818296432495,-9.166153907775879,-3.7037830352783203,-3.7884082794189453,-0.9698444604873657,-0.4381684362888336,-0.27400538325309753,9.509513854980469,2.386847496032715,0.32893529534339905
0.28,-0.1278635561466217,-0.06110365688800812,0.16060642898082733,-0.9412565231323242,0.5561013221740723,-0.03316250815987587,0.052494633942842484,-0.4086863398551941,0.7050871253013611,-0.5171822905540466,-0.1278635561466217,-0.06110365688800812,0.16060642898082733,-0.9412565231323242,0.5561013221740723,-0.03316250815987587,0.052494633942842484,-0.4086863398551941,0.7050871253013611,-0.5171822905540466,0.41137245297431946,-0.08296357840299606,0.36445313692092896,-0.7545433044433594,1.2956563234329224,0.5196333527565002,0.3505266308784485,-0.8893989324569702,0.04558900371193886,-0.2560335099697113,-0.04880085587501526,-0.025608018040657043,0.17851315438747406,-0.9476409554481506,0.772107720375061,0.2263142168521881,0.16186869144439697,-0.4766791760921478,0.5839027166366577,-0.5307787656784058,-8.708434104919434,-3.4473209381103516,-2.654985189437866,-1.0837748050689697,-0.3488825559616089,0.16912968456745148,9.510162353515625,2.388335704803467,0.29793816804885864
0.3,-0.12071219831705093,-0.058966245502233505,0.16570612788200378,-0.947999119758606,0.6451262831687927,-0.017518749460577965,0.05988386273384094,-0.4281967282295227,0.7077429890632629,-0.5185402035713196,-0.12071219831705093,-0.058966245502233505,0.16570612788200378,-0.947999119758606,0.6451262831687927,-0.017518749460577965,0.05988386273384094,-0.4281967282295227,0.7077429890632629,-0.5185402035713196,0.3418724536895752,0.21952806413173676,0.4092409610748291,0.004254173021763563,5.997711181640625,0.9742632508277893,0.3076998293399811,-1.093630075454712,0.2807594835758209,-0.2620144486427307,0.05582451820373535,-0.023529574275016785,0.158964142203331,-0.9442098140716553,0.867351770401001,0.31735560297966003,0.2366584837436676,-0.46875622868537903,0.6208020448684692,-0.7032622694969177,-8.27165412902832,-3.3314247131347656,-3.3306596279144287,-1.0805931091308594,-0.33251819014549255,0.4710581302642822,9.527610778808594,2.3190221786499023,0.28788211941719055
0.32,-0.10952842235565186,-0.05223611369729042,0.16818635165691376,-0.9444005489349365,0.761059045791626,0.006792404688894749,0.07244520634412766,-0.4392758309841156,0.7169697880744934,-0.5239962935447693,-0.10952842235565186,-0.05223611369729042,0.16818635165691376,-0.9444005489349365,0.761059045791626,0.006792404688894749,0.07244520634412766,-0.4392758309841156,0.7169697880744934,-0.5239962935447693,0.791242241859436,0.3459486663341522,-0.20024046301841736,0.2396441549062729,5.302765846252441,1.4364442825317383,0.892810046672821,-0.0697212964296341,0.6011485457420349,-0.03720710426568985,0.0330234169960022,0.0029944628477096558,0.1363479048013687,-0.8732556700706482,0.7983990907669067,0.3391318917274475,0.2680390775203705,-0.43563950061798096,0.6577594876289368,-0.7124072909355164,-5.562291622161865,-2.1838724613189697,-2.9367189407348633,-1.357451319694519,-0.2745360732078552,0.5135626792907715,9.552491188049316,2.2149815559387207,0.2825969159603119
0.34,-0.09239184856414795,-0.0449434295296669,0.16016162931919098,-0.9311264157295227,0.8010830283164978,0.03900923579931259,0.09226648509502411,-0.43357008695602417,0.7338139414787292,-0.5320435762405396,-0.09239184856414795,-0.0449434295296669,0.16016162931919098,-0.9311264157295227,0.8010830283164978,0.03900923579931259,0.09226648509502411,-0.43357008695602417,0.7338139414787292,-0.5320435762405396,0.8519245386123657,0.39168938994407654,-0.57484370470047,1.026773452758789,0.12010497599840164,1.6989846229553223,1.0794414281845093,0.5807932019233704,0.8572018146514893,-0.18133804202079773,-0.02017250657081604,-0.001260027289390564,0.15414275228977203,-0.7231033444404602,0.7088303565979004,0.3373123109340668,0.304719477891922,-0.3876661956310272,0.7015659213066101,-0.690039336681366,-5.787333011627197,-2.0117075443267822,-3.1237070560455322,-1.3375834226608276,-0.32889214158058167,0.5555671453475952,9.577186584472656,2.1057355403900146,0.2819264829158783
0.36,-0.07687817513942719,-0.03720961883664131,0.15302108228206635,-0.8909119367599487,0.7638548612594604,0.07420625537633896,0.1150706335902214,-0.41399621963500977,0.751139223575592,-0.5310642719268799,-0.07687817513942719,-0.03720961883664131,0.15302108228206635,-0.8909119367599487,0.7638548612594604,0.07420625537633896,0.1150706335902214,-0.41399621963500977,0.751139223575592,-0.5310642719268799,0.6638844013214111,0.3385164737701416,-0.11848318576812744,2.817467451095581,-2.7126784324645996,1.77654230594635,1.1600147485733032,1.3151910305023193,0.8884310126304626,0.1535380631685257,-0.17753510177135468,-0.026784464716911316,0.19782231748104095,-0.5910102725028992,0.6756294369697571,0.3881591856479645,0.16166655719280243,-0.2971075177192688,0.8091129064559937,-0.5807132720947266,-5.642122268676758,-1.4739398956298828,-3.074268102645874,-0.9430310130119324,-0.43280020356178284,0.6158290505409241,9.6030855178833,1.9878102540969849,0.2558460831642151
0.38,-0.08154122531414032,-0.03079555183649063,0.1544262170791626,-0.8433815836906433,0.6254760026931763,0.10917532444000244,0.13272462785243988,-0.386409193277359,0.7733410000801086,-0.5429495573043823,-0.08154122531414032,-0.03079555183649063,0.1544262170791626,-0.8433815836906433,0.6254760026931763,0.10917532444000244,0.13272462785243988,-0.386409193277359,0.7733410000801086,-0.5429495573043823,-0.9323949217796326,0.44003990292549133,-0.2803174555301666,1.158613681793213,-12.87735366821289,1.3339539766311646,0.6757852435112,1.5690207481384277,0.9200127720832825,-1.1179163455963135,-0.3534056842327118,-0.03662383556365967,0.25914543867111206,-0.5909050107002258,0.28371769189834595,0.47037333250045776,0.12717673182487488,-0.2476063370704651,0.9121115207672119,-0.3737240433692932,-9.010143280029297,-1.7900902032852173,2.3506267070770264,-0.45225077867507935,-0.4477223753929138,0.4588564932346344,9.630865097045898,1.8576812744140625,0.1776561439037323
0.4,-0.10037320852279663,-0.022159870713949203,0.1419278383255005,-0.8598999381065369,0.58221834897995,0.14305347204208374,0.14369958639144897,-0.3489685654640198,0.8037896156311035,-0.5114741325378418,-0.10037320852279663,-0.022159870713949203,0.1419278383255005,-0.8598999381065369,0.58221834897995,0.14305347204208374,0.14369958639144897,-0.3489685654640198,0.8037896156311035,-0.5114741325378418,-0.8994441032409668,0.4265417158603668,-0.6957834959030151,-0.9708142280578613,0.9952511787414551,2.017218828201294,0.45701098442077637,2.2224009037017822,1.9488624334335327,1.5154366493225098,-0.2404494285583496,-0.042721740901470184,0.32418230175971985,-0.5647731423377991,0.22391188144683838,0.5326722860336304,0.08249591290950775,-0.35065141320228577,1.0366284847259521,-0.28493887186050415,-17.118993759155273,-4.844993591308594,3.729508638381958,-0.7388940453529358,-0.26111459732055664,0.5267581939697266,9.646893501281738,1.7767518758773804,0.1292446404695511
0.42,-0.11241243034601212,-0.01432322058826685,0.13423041999340057,-0.8606768250465393,0.5833011865615845,0.18542960286140442,0.14424000680446625,-0.3313787579536438,0.8527652025222778,-0.4604724943637848,-0.11241243034601212,-0.01432322058826685,0.13423041999340057,-0.8606768250465393,0.5833011865615845,0.18542960286140442,0.14424000680446625,-0.3313787579536438,0.8527652025222778,-0.4604724943637848,-0.35545840859413147,0.41944608092308044,-0.13703344762325287,0.6119347214698792,-0.48483115434646606,2.169771909713745,-0.2813069522380829,-0.2884679138660431,2.839350938796997,2.7800230979919434,-0.17045146226882935,-0.032261744141578674,0.27775195240974426,-0.5211753249168396,0.2990846633911133,0.42738229036331177,-0.021535634994506836,-0.31609103083610535,1.070829153060913,-0.2977972626686096,-15.800474166870117,-3.0160648822784424,3.553828239440918,-0.5123500227928162,-0.21126602590084076,0.5427946448326111,9.667099952697754,1.66522216796875,0.10152454674243927
0.44,-0.11245721578598022,-0.007676644716411829,0.13803021609783173,-0.8368580341339111,0.5674212574958801,0.2197926789522171,0.13246574997901917,-0.3389752507209778,0.9097381830215454,-0.39182502031326294,-0.11245721578598022,-0.007676644716411829,0.13803021609783173,-0.8368580341339111,0.5674212574958801,0.2197926789522171,0.13246574997901917,-0.3389752507209778,0.9097381830215454,-0.39182502031326294,0.1944291889667511,0.24784234166145325,0.2496325969696045,1.5239176750183105,-1.0799319744110107,1.3429030179977417,-0.8352189064025879,-0.14751236140727997,2.844762086868286,3.8515374660491943,-0.09671062231063843,-0.04853750765323639,0.270957350730896,-0.5330348610877991,0.2920524775981903,0.3107832968235016,-0.04951084405183792,-0.3175460696220398,1.0336496829986572,-0.21464380621910095,-12.626497268676758,-3.6966371536254883,3.8439688682556152,0.05345641076564789,-0.22267316281795502,0.3228631615638733,9.681533813476562,1.5809242725372314,0.06835982948541641
0.46,-0.10503369569778442,-0.003792820731177926,0.14813990890979767,-0.800119936466217,0.5424474477767944,0.23655866086483002,0.1133817732334137,-0.33919551968574524,0.9528579115867615,-0.3164701461791992,-0.10503369569778442,-0.003792820731177926,0.14813990890979767,-0.800119936466217,0.5424474477767944,0.23655866086483002,0.1133817732334137,-0.33919551968574524,0.9528579115867615,-0.3164701461791992,0.4506029784679413,0.1320098340511322,0.7154728770256042,1.9869384765625,-1.3436620235443115,0.48613983392715454,-1.045480728149414,0.07815949618816376,1.5554282665252686,4.313839912414551,-0.10514537990093231,-0.0350281223654747,0.1947237253189087,-0.5797324180603027,0.18224602937698364,0.2526412308216095,-0.06565514951944351,-0.38360273838043213,0.9838867783546448,-0.1769254505634308,-9.975854873657227,-2.746936559677124,2.6672475337982178,0.6021196842193604,-0.24299664795398712,0.2198783904314041,9.690499305725098,1.5264538526535034,0.016049088910222054
0.48,-0.09791159629821777,-0.0019361523445695639,0.16312821209430695,-0.7606446743011475,0.5149479508399963,0.24273887276649475,0.09221237897872925,-0.35071319341659546,0.9714828729629517,-0.2567031979560852,-0.09791159629821777,-0.0019361523445695639,0.16312821209430695,-0.7606446743011475,0.5149479508399963,0.24273887276649475,0.09221237897872925,-0.35071319341659546,0.9714828729629517,-0.2567031979560852,0.26592913269996643,0.09698348492383957,0.7392611503601074,1.9042130708694458,-1.352896809577942,0.19236689805984497,-1.034691572189331,-1.2594515085220337,0.4554048776626587,1.9553202390670776,-0.10411413013935089,-0.016447624191641808,0.028458774089813232,-0.5610257983207703,0.08567136526107788,0.22682051360607147,-0.023526377975940704,-0.3824353814125061,0.923806369304657,-0.1512005627155304,-7.4348063468933105,-1.3395718336105347,1.7482249736785889,0.8474896550178528,-0.20127764344215393,0.3250446319580078,9.698785781860352,1.4720371961593628,-0.052520476281642914
0.5,-0.09338654577732086,-0.0009764886926859617,0.1501619815826416,-0.7242189049720764,0.48766499757766724,0.24442394077777863,0.07654458284378052,-0.37291786074638367,0.9671457409858704,-0.21100366115570068,-0.09338654577732086,-0.0009764886926859617,0.1501619815826416,-0.7242189049720764,0.48766499757766724,0.24442394077777863,0.07654458284378052,-0.37291786074638367,0.9671457409858704,-0.21100366115570068,0.2230416089296341,0.0037878938019275665,-2.1878271102905273,1.8218779563903809,-1.4358747005462646,0.0327950157225132,-0.5385349988937378,-1.0267512798309326,-0.6716004610061646,2.1226439476013184,-0.19126179814338684,-0.002661934122443199,-0.022717751562595367,-0.5389423966407776,0.03337836265563965,0.27063503861427307,0.0318465530872345,-0.39684849977493286,0.839265763759613,-0.19403895735740662,-5.254447937011719,-1.1389802694320679,1.440881371498108,0.6955918073654175,0.06207290664315224,0.34557104110717773,9.708508491516113,1.4043996334075928,-0.0928894653916359
0.52,-0.09407676011323929,2.4636835860292194e-06,0.0881359651684761,-0.6900880336761475,0.4638213515281677,0.24794873595237732,0.07177435606718063,-0.3903436064720154,0.9438183903694153,-0.20393557846546173,-0.09407676011323929,2.4636835860292194e-06,0.0881359651684761,-0.6900880336761475,0.4638213515281677,0.24794873595237732,0.07177435606718063,-0.3903436064720154,0.9438183903694153,-0.20393557846546173,-0.3268592357635498,0.3010684549808502,-1.954295039176941,1.1504889726638794,-0.9493098855018616,0.22747834026813507,0.08064728230237961,-0.9030826091766357,-1.0043201446533203,-2.2194294929504395,-0.2263452410697937,-0.014421692118048668,-0.056165896356105804,-0.5663099884986877,0.1265830397605896,0.34211522340774536,-0.01614910364151001,-0.346693754196167,0.8678598999977112,-0.30802902579307556,-22.135465621948242,-1.7009681463241577,3.0486209392547607,0.8307021856307983,0.24191001057624817,0.7010530233383179,9.722687721252441,1.3031262159347534,-0.08542577177286148
