time_s,target_dof_right_hip_pitch_04,target_dof_right_hip_roll_03,target_dof_right_hip_yaw_03,target_dof_right_knee_04,target_dof_right_ankle_02,target_dof_left_hip_pitch_04,target_dof_left_hip_roll_03,target_dof_left_hip_yaw_03,target_dof_left_knee_04,target_dof_left_ankle_02,torque_dof_right_hip_pitch_04,torque_dof_right_hip_roll_03,torque_dof_right_hip_yaw_03,torque_dof_right_knee_04,torque_dof_right_ankle_02,torque_dof_left_hip_pitch_04,torque_dof_left_hip_roll_03,torque_dof_left_hip_yaw_03,torque_dof_left_knee_04,torque_dof_left_ankle_02,pos_dof_right_hip_pitch_04,pos_dof_right_hip_roll_03,pos_dof_right_hip_yaw_03,pos_dof_right_knee_04,pos_dof_right_ankle_02,pos_dof_left_hip_pitch_04,pos_dof_left_hip_roll_03,pos_dof_left_hip_yaw_03,pos_dof_left_knee_04,pos_dof_left_ankle_02,vel_dof_right_hip_pitch_04,vel_dof_right_hip_roll_03,vel_dof_right_hip_yaw_03,vel_dof_right_knee_04,vel_dof_right_ankle_02,vel_dof_left_hip_pitch_04,vel_dof_left_hip_roll_03,vel_dof_left_hip_yaw_03,vel_dof_left_knee_04,vel_dof_left_ankle_02
16.46,-0.405674,-0.281345,-0.132431,-0.802294,0.425117,0.195029,-0.110296,-0.132932,0.660467,-0.400691,-1.9152,0.256,-1.3035,12.0893,0.68,-0.0368,3.396,-1.4552,-8.5043,2.2632,-0.392859,-0.282419,-0.119343,-0.882936,0.408205,0.195776,-0.127335,-0.118363,0.717046,-0.457195,-0.000282,-0.001562,-0.001539,0.000809,-0.003531,-0.003042,0.000442,-0.000526,0.002006,-0.003016
16.48,-0.405673,-0.281355,-0.132466,-0.802298,0.42505,0.195002,-0.110295,-0.132935,0.660477,-0.400757,-1.9138,0.2601,-1.304,12.0861,0.6802,-0.032,3.3945,-1.4544,-8.5087,2.2629,-0.392865,-0.282451,-0.119374,-0.88292,0.408134,0.195715,-0.127326,-0.118373,0.717087,-0.457255,-0.000295,-0.001554,-0.001523,0.000821,-0.003557,-0.00303,0.000442,-0.000514,0.002004,-0.002998
16.5,-0.405672,-0.281365,-0.132502,-0.802302,0.424983,0.194975,-0.110294,-0.132938,0.660487,-0.400822,-1.9126,0.2642,-1.3046,12.083,0.6804,-0.0273,3.393,-1.4538,-8.5132,2.2627,-0.392871,-0.282482,-0.119405,-0.882903,0.408062,0.195654,-0.127317,-0.118383,0.717127,-0.457315,-0.000309,-0.001546,-0.001507,0.000832,-0.003582,-0.003017,0.000443,-0.000501,0.002002,-0.00298
16.52,-0.405673,-0.281374,-0.132537,-0.802305,0.424917,0.194948,-0.110292,-0.13294,0.660497,-0.400888,-1.9114,0.2684,-1.3051,12.0799,0.6806,-0.0226,3.3915,-1.4531,-8.5177,2.2624,-0.392877,-0.282513,-0.119435,-0.882887,0.40799,0.195594,-0.127308,-0.118393,0.717167,-0.457375,-0.000323,-0.001538,-0.001491,0.000844,-0.003607,-0.003005,0.000443,-0.000489,0.001999,-0.002962
16.54,-0.405675,-0.281383,-0.132571,-0.802309,0.424851,0.194922,-0.110291,-0.132943,0.660507,-0.400953,-1.9103,0.2726,-1.3056,12.0768,0.6809,-0.0179,3.39,-1.4524,-8.5222,2.2621,-0.392884,-0.282544,-0.119465,-0.88287,0.407918,0.195534,-0.127299,-0.118403,0.717207,-0.457434,-0.000337,-0.00153,-0.001475,0.000856,-0.003631,-0.002991,0.000444,-0.000477,0.001996,-0.002945
16.56,-0.405678,-0.281391,-0.132606,-0.802311,0.424785,0.194895,-0.110289,-0.132946,0.660516,-0.401019,-1.9093,0.2767,-1.3061,12.0737,0.6812,-0.0132,3.3885,-1.4518,-8.5268,2.2619,-0.392891,-0.282574,-0.119494,-0.882852,0.407845,0.195474,-0.12729,-0.118412,0.717247,-0.457493,-0.000352,-0.001522,-0.001458,0.000867,-0.003654,-0.002978,0.000444,-0.000465,0.001993,-0.002928
16.58,-0.405681,-0.2814,-0.13264,-0.802314,0.42472,0.194869,-0.110288,-0.132948,0.660526,-0.401084,-1.9084,0.2809,-1.3067,12.0706,0.6816,-0.0085,3.387,-1.4511,-8.5313,2.2616,-0.392898,-0.282605,-0.119524,-0.882835,0.407771,0.195415,-0.127282,-0.118421,0.717286,-0.457551,-0.000367,-0.001513,-0.001442,0.000879,-0.003678,-0.002964,0.000445,-0.000454,0.001989,-0.002911
16.6,-0.405686,-0.281408,-0.132673,-0.802316,0.424656,0.194843,-0.110287,-0.13295,0.660535,-0.401148,-1.9076,0.2851,-1.3072,12.0675,0.682,-0.0039,3.3855,-1.4505,-8.5359,2.2613,-0.392905,-0.282635,-0.119553,-0.882817,0.407697,0.195356,-0.127273,-0.11843,0.717326,-0.457609,-0.000383,-0.001505,-0.001425,0.00089,-0.0037,-0.00295,0.000445,-0.000442,0.001985,-0.002894
16.62,-0.405691,-0.281415,-0.132706,-0.802318,0.424592,0.194818,-0.110285,-0.132953,0.660544,-0.401213,-1.9069,0.2894,-1.3077,12.0644,0.6824,0.0007,3.3839,-1.4499,-8.5405,2.261,-0.392913,-0.282665,-0.119581,-0.882799,0.407623,0.195297,-0.127264,-0.118439,0.717366,-0.457667,-0.000399,-0.001497,-0.001409,0.000902,-0.003722,-0.002936,0.000446,-0.000431,0.001981,-0.002878
16.64,-0.405698,-0.281423,-0.132739,-0.802319,0.424528,0.194792,-0.110284,-0.132955,0.660553,-0.401277,-1.9062,0.2936,-1.3082,12.0614,0.6829,0.0054,3.3824,-1.4493,-8.545,2.2607,-0.392921,-0.282695,-0.119609,-0.882781,0.407548,0.195238,-0.127255,-0.118447,0.717405,-0.457725,-0.000416,-0.001488,-0.001392,0.000913,-0.003744,-0.002921,0.000446,-0.00042,0.001976,-0.002862
16.66,-0.405706,-0.28143,-0.132772,-0.802321,0.424466,0.194767,-0.110283,-0.132957,0.660561,-0.401341,-1.9057,0.2979,-1.3087,12.0583,0.6834,0.0099,3.3808,-1.4488,-8.5496,2.2605,-0.39293,-0.282725,-0.119637,-0.882763,0.407473,0.19518,-0.127246,-0.118456,0.717445,-0.457782,-0.000433,-0.001479,-0.001375,0.000924,-0.003765,-0.002907,0.000446,-0.000409,0.001971,-0.002846
16.68,-0.405714,-0.281437,-0.132804,-0.802322,0.424403,0.194742,-0.110282,-0.132959,0.66057,-0.401404,-1.9052,0.3022,-1.3092,12.0553,0.684,0.0145,3.3793,-1.4482,-8.5542,2.2602,-0.392939,-0.282754,-0.119665,-0.882744,0.407397,0.195122,-0.127237,-0.118464,0.717484,-0.457839,-0.00045,-0.001471,-0.001358,0.000935,-0.003786,-0.002892,0.000447,-0.000399,0.001966,-0.00283
16.7,-0.405724,-0.281444,-0.132835,-0.802322,0.424342,0.194717,-0.11028,-0.132962,0.660578,-0.401467,-1.9048,0.3064,-1.3097,12.0523,0.6846,0.0191,3.3777,-1.4477,-8.5588,2.2599,-0.392948,-0.282784,-0.119692,-0.882726,0.407321,0.195064,-0.127228,-0.118472,0.717524,-0.457895,-0.000468,-0.001462,-0.001341,0.000946,-0.003806,-0.002876,0.000447,-0.000388,0.00196,-0.002815
16.72,-0.405734,-0.281451,-0.132866,-0.802323,0.424281,0.194692,-0.110279,-0.132964,0.660586,-0.401529,-1.9045,0.3107,-1.3102,12.0493,0.6852,0.0236,3.3762,-1.4472,-8.5634,2.2597,-0.392957,-0.282813,-0.119719,-0.882707,0.407245,0.195006,-0.127219,-0.118479,0.717563,-0.457952,-0.000487,-0.001453,-0.001324,0.000957,-0.003825,-0.002861,0.000448,-0.000378,0.001955,-0.0028
16.74,-0.405746,-0.281457,-0.132897,-0.802323,0.42422,0.194668,-0.110278,-0.132966,0.660594,-0.401591,-1.9043,0.315,-1.3107,12.0463,0.6859,0.0281,3.3746,-1.4467,-8.568,2.2594,-0.392967,-0.282842,-0.119746,-0.882687,0.407168,0.194949,-0.12721,-0.118487,0.717602,-0.458007,-0.000505,-0.001444,-0.001307,0.000968,-0.003844,-0.002845,0.000448,-0.000368,0.001948,-0.002785
16.76,-0.405759,-0.281463,-0.132928,-0.802322,0.42416,0.194643,-0.110277,-0.132968,0.660602,-0.401653,-1.9042,0.3194,-1.3112,12.0434,0.6866,0.0326,3.3731,-1.4462,-8.5726,2.2592,-0.392978,-0.282871,-0.119772,-0.882668,0.407091,0.194892,-0.127201,-0.118494,0.717641,-0.458063,-0.000524,-0.001435,-0.001289,0.000979,-0.003863,-0.002829,0.000449,-0.000359,0.001942,-0.002771
16.78,-0.405772,-0.281469,-0.132958,-0.802321,0.424101,0.194619,-0.110275,-0.13297,0.66061,-0.401713,-1.9042,0.3237,-1.3117,12.0404,0.6874,0.037,3.3715,-1.4457,-8.5772,2.2589,-0.392988,-0.282899,-0.119798,-0.882648,0.407013,0.194836,-0.127192,-0.118501,0.71768,-0.458118,-0.000544,-0.001426,-0.001272,0.00099,-0.003881,-0.002813,0.000449,-0.000349,0.001935,-0.002757
16.8,-0.405787,-0.281475,-0.132987,-0.80232,0.424043,0.194595,-0.110274,-0.132973,0.660617,-0.401774,-1.9042,0.328,-1.3121,12.0375,0.6882,0.0414,3.37,-1.4453,-8.5818,2.2587,-0.392999,-0.282928,-0.119823,-0.882628,0.406935,0.19478,-0.127183,-0.118508,0.717718,-0.458174,-0.000564,-0.001417,-0.001255,0.001,-0.003898,-0.002796,0.00045,-0.00034,0.001928,-0.002743
16.82,-0.405803,-0.28148,-0.133017,-0.802319,0.423985,0.194571,-0.110273,-0.132975,0.660625,-0.401833,-1.9044,0.3324,-1.3126,12.0346,0.689,0.0458,3.3684,-1.4449,-8.5864,2.2585,-0.393011,-0.282956,-0.119848,-0.882608,0.406857,0.194724,-0.127174,-0.118515,0.717757,-0.458228,-0.000584,-0.001408,-0.001237,0.001011,-0.003915,-0.002779,0.00045,-0.000331,0.001921,-0.00273
16.84,-0.40582,-0.281485,-0.133045,-0.802318,0.423928,0.194548,-0.110272,-0.132977,0.660632,-0.401892,-1.9046,0.3367,-1.3131,12.0317,0.6899,0.0502,3.3669,-1.4445,-8.591,2.2583,-0.393023,-0.282984,-0.119873,-0.882588,0.406778,0.194669,-0.127165,-0.118521,0.717795,-0.458283,-0.000605,-0.001399,-0.00122,0.001021,-0.003931,-0.002762,0.000451,-0.000322,0.001914,-0.002716
16.86,-0.405837,-0.28149,-0.133074,-0.802316,0.423872,0.194525,-0.11027,-0.132979,0.66064,-0.40195,-1.9049,0.3411,-1.3135,12.0288,0.6908,0.0545,3.3653,-1.4441,-8.5956,2.2582,-0.393035,-0.283012,-0.119897,-0.882567,0.406699,0.194613,-0.127156,-0.118527,0.717833,-0.458337,-0.000626,-0.001389,-0.001202,0.001031,-0.003947,-0.002744,0.000451,-0.000314,0.001906,-0.002703
16.88,-0.405856,-0.281495,-0.133102,-0.802313,0.423816,0.194502,-0.110269,-0.132981,0.660647,-0.402007,-1.9053,0.3454,-1.314,12.026,0.6918,0.0588,3.3637,-1.4437,-8.6001,2.258,-0.393048,-0.28304,-0.119921,-0.882547,0.40662,0.194559,-0.127147,-0.118534,0.717871,-0.458391,-0.000647,-0.00138,-0.001184,0.001041,-0.003962,-0.002727,0.000451,-0.000306,0.001898,-0.002691
16.9,-0.405876,-0.2815,-0.133129,-0.802311,0.423761,0.194479,-0.110268,-0.132984,0.660654,-0.402064,-1.9057,0.3498,-1.3144,12.0232,0.6928,0.0631,3.3622,-1.4434,-8.6047,2.2579,-0.393061,-0.283068,-0.119945,-0.882526,0.406541,0.194504,-0.127138,-0.11854,0.717909,-0.458445,-0.000669,-0.00137,-0.001167,0.001051,-0.003976,-0.002709,0.000452,-0.000298,0.00189,-0.002678
16.92,-0.405897,-0.281504,-0.133156,-0.802308,0.423707,0.194456,-0.110266,-0.132986,0.660661,-0.40212,-1.9063,0.3541,-1.3149,12.0203,0.6938,0.0674,3.3606,-1.4431,-8.6092,2.2578,-0.393075,-0.283095,-0.119968,-0.882505,0.406461,0.19445,-0.127129,-0.118545,0.717947,-0.458499,-0.000691,-0.001361,-0.001149,0.001061,-0.00399,-0.002691,0.000452,-0.00029,0.001881,-0.002666
16.94,-0.405919,-0.281508,-0.133183,-0.802304,0.423654,0.194433,-0.110265,-0.132988,0.660668,-0.402174,-1.9069,0.3585,-1.3153,12.0176,0.6949,0.0716,3.3591,-1.4428,-8.6137,2.2577,-0.393089,-0.283122,-0.119991,-0.882483,0.406381,0.194397,-0.12712,-0.118551,0.717984,-0.458552,-0.000714,-0.001352,-0.001131,0.001071,-0.004003,-0.002672,0.000453,-0.000283,0.001873,-0.002655
16.96,-0.405942,-0.281512,-0.133209,-0.802301,0.423602,0.194411,-0.110263,-0.132991,0.660675,-0.402228,-1.9076,0.3629,-1.3157,12.0148,0.696,0.0758,3.3576,-1.4425,-8.6182,2.2577,-0.393103,-0.283149,-0.120014,-0.882462,0.406301,0.194343,-0.127111,-0.118557,0.718022,-0.458605,-0.000736,-0.001342,-0.001113,0.001081,-0.004016,-0.002654,0.000453,-0.000276,0.001864,-0.002643
16.98,-0.405966,-0.281516,-0.133235,-0.802297,0.42355,0.194389,-0.110262,-0.132993,0.660682,-0.402282,-1.9083,0.3672,-1.3161,12.012,0.6972,0.0799,3.356,-1.4422,-8.6227,2.2577,-0.393118,-0.283176,-0.120036,-0.88244,0.40622,0.19429,-0.127102,-0.118562,0.718059,-0.458658,-0.00076,-0.001332,-0.001095,0.00109,-0.004028,-0.002635,0.000454,-0.000269,0.001855,-0.002632
17.0,-0.405991,-0.281519,-0.13326,-0.802293,0.423499,0.194367,-0.110261,-0.132996,0.660688,-0.402334,-1.9092,0.3716,-1.3165,12.0093,0.6984,0.0841,3.3545,-1.4419,-8.6271,2.2577,-0.393134,-0.283203,-0.120058,-0.882418,0.406139,0.194238,-0.127093,-0.118567,0.718096,-0.45871,-0.000783,-0.001323,-0.001078,0.0011,-0.00404,-0.002616,0.000454,-0.000263,0.001845,-0.002622
17.02,-0.406016,-0.281522,-0.133285,-0.802288,0.423449,0.194346,-0.110259,-0.132998,0.660695,-0.402385,-1.9101,0.376,-1.3169,12.0066,0.6996,0.0881,3.353,-1.4417,-8.6315,2.2577,-0.39315,-0.283229,-0.12008,-0.882396,0.406058,0.194186,-0.127084,-0.118573,0.718133,-0.458763,-0.000807,-0.001313,-0.00106,0.001109,-0.00405,-0.002596,0.000454,-0.000257,0.001836,-0.002611
17.04,-0.406043,-0.281526,-0.13331,-0.802283,0.4234,0.194324,-0.110257,-0.133001,0.660702,-0.402435,-1.9111,0.3803,-1.3173,12.0039,0.7009,0.0922,3.3514,-1.4415,-8.6359,2.2578,-0.393166,-0.283255,-0.120101,-0.882374,0.405977,0.194134,-0.127075,-0.118578,0.71817,-0.458815,-0.000831,-0.001303,-0.001042,0.001118,-0.004061,-0.002576,0.000455,-0.000251,0.001826,-0.002601
17.06,-0.406071,-0.281529,-0.133334,-0.802278,0.423351,0.194303,-0.110256,-0.133004,0.660709,-0.402484,-1.9121,0.3847,-1.3177,12.0012,0.7023,0.0962,3.3499,-1.4413,-8.6403,2.2579,-0.393183,-0.283281,-0.120122,-0.882351,0.405895,0.194083,-0.127065,-0.118583,0.718206,-0.458867,-0.000855,-0.001294,-0.001024,0.001127,-0.00407,-0.002557,0.000455,-0.000246,0.001816,-0.002591
17.08,-0.406101,-0.281531,-0.133357,-0.802273,0.423304,0.194282,-0.110254,-0.133007,0.660715,-0.402532,-1.9133,0.389,-1.3181,11.9986,0.7036,0.1002,3.3484,-1.4411,-8.6447,2.258,-0.3932,-0.283307,-0.120142,-0.882329,0.405814,0.194032,-0.127056,-0.118588,0.718242,-0.458919,-0.00088,-0.001284,-0.001006,0.001136,-0.004079,-0.002537,0.000455,-0.00024,0.001805,-0.002582
17.1,-0.406131,-0.281534,-0.13338,-0.802267,0.423257,0.194261,-0.110253,-0.13301,0.660722,-0.402579,-1.9145,0.3934,-1.3184,11.9959,0.705,0.1042,3.3469,-1.4409,-8.649,2.2582,-0.393218,-0.283333,-0.120162,-0.882306,0.405732,0.193981,-0.127047,-0.118592,0.718278,-0.45897,-0.000905,-0.001274,-0.000989,0.001144,-0.004088,-0.002516,0.000456,-0.000235,0.001795,-0.002573
17.12,-0.406162,-0.281536,-0.133403,-0.802261,0.423211,0.19424,-0.110251,-0.133013,0.660728,-0.402625,-1.9158,0.3977,-1.3188,11.9933,0.7065,0.1081,3.3454,-1.4408,-8.6533,2.2584,-0.393237,-0.283358,-0.120182,-0.882283,0.40565,0.193931,-0.127038,-0.118597,0.718314,-0.459022,-0.00093,-0.001265,-0.000971,0.001153,-0.004095,-0.002496,0.000456,-0.000231,0.001784,-0.002564
17.14,-0.406194,-0.281539,-0.133425,-0.802254,0.423166,0.19422,-0.110249,-0.133016,0.660735,-0.40267,-1.9171,0.402,-1.3191,11.9907,0.708,0.1119,3.3439,-1.4407,-8.6575,2.2586,-0.393256,-0.283383,-0.120201,-0.88226,0.405568,0.193881,-0.127029,-0.118601,0.71835,-0.459073,-0.000956,-0.001255,-0.000953,0.001161,-0.004103,-0.002475,0.000457,-0.000227,0.001773,-0.002555
17.16,-0.406227,-0.281541,-0.133447,-0.802248,0.423122,0.1942,-0.110247,-0.133019,0.660742,-0.402714,-1.9185,0.4063,-1.3195,11.9882,0.7095,0.1158,3.3424,-1.4406,-8.6617,2.2589,-0.393275,-0.283408,-0.12022,-0.882236,0.405486,0.193832,-0.12702,-0.118606,0.718385,-0.459124,-0.000981,-0.001245,-0.000936,0.001169,-0.004109,-0.002454,0.000457,-0.000223,0.001762,-0.002547
17.18,-0.40626,-0.281543,-0.133468,-0.802241,0.423079,0.19418,-0.110245,-0.133023,0.660748,-0.402756,-1.9199,0.4106,-1.3198,11.9856,0.7111,0.1196,3.341,-1.4405,-8.6659,2.2593,-0.393295,-0.283433,-0.120239,-0.882213,0.405403,0.193783,-0.127011,-0.11861,0.71842,-0.459175,-0.001007,-0.001235,-0.000918,0.001177,-0.004115,-0.002433,0.000457,-0.000219,0.001751,-0.002539
17.2,-0.406295,-0.281545,-0.133489,-0.802233,0.423037,0.19416,-0.110244,-0.133026,0.660755,-0.402797,-1.9215,0.4149,-1.3201,11.9831,0.7127,0.1234,3.3395,-1.4404,-8.6701,2.2597,-0.393315,-0.283458,-0.120257,-0.882189,0.405321,0.193735,-0.127002,-0.118615,0.718455,-0.459226,-0.001034,-0.001226,-0.000901,0.001185,-0.00412,-0.002411,0.000458,-0.000216,0.00174,-0.002532
17.22,-0.406331,-0.281546,-0.13351,-0.802226,0.422995,0.19414,-0.110242,-0.13303,0.660762,-0.402837,-1.923,0.4192,-1.3204,11.9806,0.7144,0.1271,3.3381,-1.4403,-8.6742,2.2601,-0.393336,-0.283482,-0.120275,-0.882165,0.405238,0.193687,-0.126992,-0.118619,0.71849,-0.459276,-0.00106,-0.001216,-0.000883,0.001193,-0.004125,-0.00239,0.000458,-0.000213,0.001728,-0.002525
17.24,-0.406368,-0.281548,-0.13353,-0.802218,0.422955,0.194121,-0.11024,-0.133033,0.660768,-0.402876,-1.9247,0.4235,-1.3207,11.9781,0.7161,0.1308,3.3366,-1.4403,-8.6782,2.2605,-0.393358,-0.283506,-0.120293,-0.882141,0.405156,0.193639,-0.126983,-0.118623,0.718524,-0.459327,-0.001087,-0.001206,-0.000866,0.0012,-0.004129,-0.002368,0.000458,-0.000211,0.001716,-0.002518
17.26,-0.406406,-0.28155,-0.133549,-0.80221,0.422915,0.194102,-0.110237,-0.133037,0.660775,-0.402913,-1.9264,0.4278,-1.321,11.9757,0.7178,0.1344,3.3352,-1.4403,-8.6823,2.261,-0.39338,-0.28353,-0.12031,-0.882117,0.405073,0.193592,-0.126974,-0.118627,0.718558,-0.459377,-0.001114,-0.001196,-0.000848,0.001207,-0.004132,-0.002346,0.000458,-0.000208,0.001704,-0.002511
17.28,-0.406445,-0.281551,-0.133569,-0.802201,0.422877,0.194083,-0.110235,-0.133041,0.660782,-0.402949,-1.9281,0.432,-1.3213,11.9732,0.7196,0.138,3.3338,-1.4403,-8.6862,2.2616,-0.393403,-0.283554,-0.120327,-0.882093,0.40499,0.193546,-0.126965,-0.118632,0.718592,-0.459427,-0.001141,-0.001187,-0.000831,0.001215,-0.004135,-0.002323,0.000459,-0.000206,0.001692,-0.002505
17.3,-0.406484,-0.281552,-0.133587,-0.802193,0.422839,0.194064,-0.110233,-0.133045,0.660788,-0.402984,-1.9299,0.4362,-1.3216,11.9708,0.7214,0.1416,3.3324,-1.4403,-8.6902,2.2622,-0.393426,-0.283578,-0.120343,-0.882069,0.404907,0.193499,-0.126956,-0.118636,0.718626,-0.459477,-0.001168,-0.001177,-0.000814,0.001221,-0.004137,-0.002301,0.000459,-0.000205,0.00168,-0.002499
17.32,-0.406525,-0.281553,-0.133606,-0.802184,0.422802,0.194046,-0.110231,-0.13305,0.660795,-0.403017,-1.9317,0.4404,-1.3219,11.9684,0.7232,0.1452,3.331,-1.4403,-8.6941,2.2629,-0.39345,-0.283601,-0.12036,-0.882044,0.404824,0.193454,-0.126946,-0.11864,0.718659,-0.459527,-0.001195,-0.001167,-0.000797,0.001228,-0.004138,-0.002279,0.000459,-0.000204,0.001668,-0.002494
17.34,-0.406566,-0.281554,-0.133623,-0.802175,0.422767,0.194028,-0.110228,-0.133054,0.660802,-0.403049,-1.9336,0.4446,-1.3221,11.9661,0.7251,0.1487,3.3297,-1.4403,-8.6979,2.2636,-0.393474,-0.283625,-0.120376,-0.88202,0.404741,0.193408,-0.126937,-0.118644,0.718693,-0.459577,-0.001223,-0.001158,-0.00078,0.001235,-0.004139,-0.002256,0.000459,-0.000203,0.001655,-0.002488
17.36,-0.406608,-0.281557,-0.133642,-0.802165,0.422728,0.194009,-0.110226,-0.133058,0.660809,-0.403079,-1.9345,0.4485,-1.3225,11.9637,0.7269,0.1513,3.3283,-1.4404,-8.7018,2.2644,-0.393499,-0.283648,-0.120391,-0.881995,0.404658,0.193364,-0.126928,-0.118648,0.718726,-0.459627,-0.001287,-0.001148,-0.000756,0.001238,-0.004146,-0.002203,0.000458,-0.000195,0.001643,-0.00248
17.38,-0.40665,-0.281562,-0.133659,-0.802155,0.422687,0.19399,-0.110225,-0.133063,0.660815,-0.403106,-1.9339,0.4518,-1.3229,11.9615,0.7286,0.1526,3.3268,-1.4405,-8.7056,2.2653,-0.393526,-0.283671,-0.120406,-0.88197,0.404575,0.193321,-0.126919,-0.118651,0.718758,-0.459676,-0.001401,-0.001141,-0.000722,0.001239,-0.004162,-0.002113,0.000455,-0.000176,0.001624,-0.002463
17.4,-0.406693,-0.281568,-0.133677,-0.802146,0.422648,0.193971,-0.110224,-0.133067,0.660822,-0.403129,-1.9333,0.4552,-1.3233,11.9592,0.7304,0.1539,3.3254,-1.4407,-8.7091,2.2663,-0.393556,-0.283693,-0.12042,-0.881945,0.404492,0.19328,-0.12691,-0.118655,0.718791,-0.459725,-0.001506,-0.001136,-0.000693,0.001238,-0.004174,-0.002034,0.00045,-0.000158,0.001599,-0.002444
17.42,-0.406736,-0.281572,-0.133693,-0.802136,0.42261,0.193952,-0.110222,-0.133073,0.66083,-0.403148,-1.9326,0.4587,-1.3237,11.9569,0.7322,0.1552,3.324,-1.441,-8.7126,2.2674,-0.393588,-0.283716,-0.120434,-0.881921,0.404408,0.193241,-0.126901,-0.118658,0.718822,-0.459774,-0.001603,-0.001132,-0.000665,0.001236,-0.004183,-0.001961,0.000445,-0.000143,0.001575,-0.002428
17.44,-0.406779,-0.281577,-0.133709,-0.802127,0.422574,0.193934,-0.11022,-0.133078,0.660837,-0.403165,-1.9319,0.4621,-1.3241,11.9547,0.7341,0.1565,3.3228,-1.4413,-8.7159,2.2687,-0.393621,-0.283739,-0.120447,-0.881896,0.404324,0.193202,-0.126892,-0.11866,0.718854,-0.459823,-0.001693,-0.001127,-0.000638,0.001233,-0.004189,-0.001894,0.000441,-0.000131,0.001551,-0.002413
17.46,-0.406823,-0.281582,-0.133725,-0.802117,0.422538,0.193915,-0.110218,-0.133084,0.660846,-0.403179,-1.9311,0.4655,-1.3245,11.9525,0.7361,0.1578,3.3216,-1.4417,-8.7191,2.27,-0.393656,-0.283761,-0.120459,-0.881871,0.40424,0.193166,-0.126883,-0.118663,0.718884,-0.459871,-0.001776,-0.001122,-0.000613,0.001231,-0.004193,-0.001832,0.000437,-0.00012,0.001527,-0.002399
17.48,-0.406868,-0.281587,-0.133741,-0.802108,0.422503,0.193897,-0.110215,-0.13309,0.660854,-0.403191,-1.9303,0.4689,-1.325,11.9502,0.738,0.159,3.3205,-1.4421,-8.7221,2.2715,-0.393693,-0.283784,-0.120471,-0.881847,0.404156,0.19313,-0.126875,-0.118665,0.718915,-0.459918,-0.001854,-0.001117,-0.00059,0.001227,-0.004196,-0.001776,0.000434,-0.000111,0.001504,-0.002386
17.5,-0.406913,-0.281592,-0.133756,-0.802098,0.422468,0.193879,-0.110212,-0.133096,0.660863,-0.403201,-1.9296,0.4722,-1.3254,11.948,0.74,0.1602,3.3195,-1.4426,-8.7251,2.273,-0.393732,-0.283806,-0.120483,-0.881822,0.404072,0.193095,-0.126866,-0.118667,0.718945,-0.459966,-0.001925,-0.001113,-0.000569,0.001224,-0.004196,-0.001725,0.00043,-0.000104,0.001482,-0.002375
17.52,-0.406958,-0.281598,-0.133771,-0.802089,0.422434,0.193861,-0.110209,-0.133103,0.660871,-0.403209,-1.9288,0.4754,-1.3258,11.9458,0.742,0.1614,3.3185,-1.4431,-8.728,2.2745,-0.393771,-0.283828,-0.120494,-0.881798,0.403987,0.193062,-0.126858,-0.118669,0.718974,-0.460013,-0.00199,-0.00111,-0.000549,0.001221,-0.004196,-0.001679,0.000426,-9.8e-05,0.00146,-0.002365
17.54,-0.407003,-0.281604,-0.133786,-0.802079,0.422402,0.193843,-0.110205,-0.13311,0.66088,-0.403215,-1.9279,0.4786,-1.3263,11.9436,0.7441,0.1626,3.3176,-1.4436,-8.7308,2.2761,-0.393812,-0.283851,-0.120505,-0.881773,0.403903,0.193029,-0.126849,-0.118671,0.719003,-0.460061,-0.002049,-0.001106,-0.00053,0.001218,-0.004194,-0.001637,0.000422,-9.3e-05,0.001438,-0.002356
17.56,-0.407048,-0.281609,-0.1338,-0.802069,0.42237,0.193826,-0.110202,-0.133117,0.66089,-0.40322,-1.9271,0.4818,-1.3267,11.9415,0.7462,0.1638,3.3168,-1.4441,-8.7336,2.2778,-0.393854,-0.283873,-0.120515,-0.881749,0.403819,0.192997,-0.126841,-0.118673,0.719032,-0.460108,-0.002104,-0.001103,-0.000513,0.001215,-0.004191,-0.001599,0.000418,-9e-05,0.001418,-0.002349
17.58,-0.407094,-0.281615,-0.133814,-0.802059,0.422339,0.193808,-0.110198,-0.133124,0.660899,-0.403224,-1.9263,0.485,-1.3272,11.9393,0.7483,0.165,3.316,-1.4447,-8.7362,2.2796,-0.393898,-0.283895,-0.120525,-0.881725,0.403735,0.192966,-0.126832,-0.118674,0.71906,-0.460155,-0.002154,-0.001101,-0.000496,0.001212,-0.004187,-0.001564,0.000414,-8.7e-05,0.001398,-0.002342
17.6,-0.407141,-0.281621,-0.133828,-0.80205,0.422309,0.193791,-0.110194,-0.133132,0.660908,-0.403225,-1.9254,0.4881,-1.3277,11.9372,0.7504,0.1662,3.3153,-1.4453,-8.7388,2.2813,-0.393942,-0.283917,-0.120535,-0.881701,0.403651,0.192935,-0.126824,-0.118676,0.719088,-0.460201,-0.002201,-0.001098,-0.000481,0.00121,-0.004182,-0.001531,0.00041,-8.5e-05,0.001379,-0.002336
